id;origtext;enabled;is_default;default_terms_id;Group Value
4967;SQL;1;1;0;Programming Languages
4968;.NET;1;1;0;Libraries, Frameworks & Software Standards
4969;MS SQL Server;1;1;0;Database & Business Intelligence
4970;C#;1;1;0;Programming Languages
4971;Java;1;1;0;Programming Languages
4976;JavaScript;1;1;0;Programming Languages
4978;HTML;1;1;0;Libraries, Frameworks & Software Standards
4979;CSS;1;1;0;Libraries, Frameworks & Software Standards
4980;Linux;1;1;0;Operating Systems
4981;ASP.NET;1;1;0;Libraries, Frameworks & Software Standards
4983;MS Excel;1;1;0;Applications
4984;XML;1;1;0;Libraries, Frameworks & Software Standards
4986;UNIX;1;1;0;Operating Systems
4990;C++;1;1;0;Programming Languages
4994;ITIL;1;1;0;Processes & Methodologies
4996;PHP;1;1;0;Programming Languages
4997;Cisco;1;1;0;Vendors
4999;VMware;1;1;0;Vendors
5000;MySQL;1;1;0;Database & Business Intelligence
5002;jQuery;1;1;0;Libraries, Frameworks & Software Standards
5003;Active Directory;1;1;0;System Software
5009;J2EE;1;1;0;Libraries, Frameworks & Software Standards
5011;MVC;1;1;0;Processes & Methodologies
5013;Ajax;1;1;0;Libraries, Frameworks & Software Standards
5018;SharePoint;1;1;0;Application Platforms
5019;TDD;1;1;0;Processes & Methodologies
5020;Spring;1;1;0;Libraries, Frameworks & Software Standards
5023;Windows Server 2008;1;1;0;Operating Systems
5029;MS Office;1;1;0;Applications
5030;Windows Server 2003;1;1;0;Operating Systems
5032;C;1;1;0;Programming Languages
5035;VB.NET;1;1;0;Programming Languages
5036;WCF;1;1;0;Libraries, Frameworks & Software Standards
5037;TCP/IP;1;1;0;Communications & Networking
5038;MS Exchange;1;1;0;Application Platforms
5039;T-SQL;1;1;0;Programming Languages
5043;Apache;1;1;0;Application Platforms
5047;Perl;1;1;0;Programming Languages
5048;UML;1;1;0;Processes & Methodologies
5050;Citrix;1;1;0;Vendors
5051;Visual Studio;1;1;0;Development Applications
5057;SAN;1;1;0;Communications & Networking
5058;Python;1;1;0;Programming Languages
5059;Hibernate;1;1;0;Libraries, Frameworks & Software Standards
5060;Subversion;1;1;0;Development Applications
5061;XHTML;1;1;0;Libraries, Frameworks & Software Standards
5064;WPF;1;1;0;Libraries, Frameworks & Software Standards
5066;MS Visio;1;1;0;Applications
5067;VB;1;1;0;Programming Languages
5071;CMS;1;0;0;Application Platforms
5072;IIS;1;0;0;Application Platforms
5073;WAN;1;1;0;Communications & Networking
5076;DNS;1;1;0;Communications & Networking
5085;ETL;1;1;0;Processes & Methodologies
5086;SLA;0;0;0;Quality Assurance & Compliance
5087;Windows XP;1;1;0;Operating Systems
5089;SOA;1;1;0;Processes & Methodologies
5090;PL/SQL;1;1;0;Programming Languages
5093;Tomcat;1;1;0;Application Platforms
5097;ISEB;1;0;0;Qualifications
5098;WinForms;1;1;0;Libraries, Frameworks & Software Standards
5099;HTML5;1;1;0;Libraries, Frameworks & Software Standards
5100;ASP.NET MVC;1;1;0;Libraries, Frameworks & Software Standards
5102;OOP;1;1;0;Processes & Methodologies
5106;XSLT;1;1;0;Libraries, Frameworks & Software Standards
5112;Solaris;1;1;0;Operating Systems
5113;VPN;1;1;0;Communications & Networking
5116;CCNA;1;1;0;Qualifications
5117;Flash;1;1;0;Libraries, Frameworks & Software Standards
5118;RDBMS;1;1;0;Database & Business Intelligence
5119;JSP;1;1;0;Libraries, Frameworks & Software Standards
5124;SOAP;1;1;0;Libraries, Frameworks & Software Standards
5125;Android;1;1;0;Operating Systems
5126;LINQ;1;1;0;Libraries, Frameworks & Software Standards
5127;Red Hat;1;1;0;Vendors
5131;Shell Script;1;1;0;Programming Languages
5135;WebSphere;1;1;0;Application Platforms
5137;SC Cleared;0;0;0;Qualifications
5140;Silverlight;1;1;0;Libraries, Frameworks & Software Standards
5141;JBoss;1;1;0;Vendors
5142;Selenium;1;1;0;Development Applications
5143;Photoshop;1;1;0;Applications
5145;ASP;1;1;0;Programming Languages
5146;Ruby;1;1;0;Programming Languages
5148;CCNP;1;1;0;Qualifications
5150;VBA;1;1;0;Programming Languages
5156;Business Objects;1;0;5424;Database & Business Intelligence
5161;HTTP;0;1;0;Communications & Networking
5164;SEO;1;1;0;Processes & Methodologies
5168;VoIP;1;1;0;Communications & Networking
5171;Blackberry;1;1;0;Miscellaneous
5173;NHibernate;1;1;0;Libraries, Frameworks & Software Standards
5176;NUnit;1;1;0;Development Applications
5179;WebLogic;1;1;0;Application Platforms
5188;JUnit;1;1;0;Development Applications
5190;Eclipse;1;1;0;Development Applications
5191;DHCP;1;1;0;Communications & Networking
5194;Struts;1;1;0;Libraries, Frameworks & Software Standards
5197;Juniper;1;1;0;Vendors
5205;OOD;1;1;0;Processes & Methodologies
5208;CheckPoint;1;1;0;Vendors
5209;PHP5;1;0;4996;Programming Languages
5210;Servlets;0;0;0;Libraries, Frameworks & Software Standards
5212;EMC;1;1;0;Vendors
5213;Team Foundation Server;1;1;0;Development Applications
5214;Dynamics CRM;1;1;0;Business Applications
5221;BDD;1;1;0;Processes & Methodologies
5224;SAS;1;1;0;Application Platforms
5225;Zend;1;1;0;Vendors
5226;Hyper-V;1;1;0;System Software
5229;Replication;0;0;0;Miscellaneous
5237;Java/J2EE;1;0;5009;Libraries, Frameworks & Software Standards
5238;Maven;1;1;0;Development Applications
5239;Sybase;1;1;0;Vendors
5241;Oracle 10g;1;0;9410;Database & Business Intelligence
5242;Java EE;1;1;0;Libraries, Frameworks & Software Standards
5243;Git;1;1;0;Development Applications
5244;NetApp;1;0;0;Vendors
5247;vSphere;1;1;0;System Software
5250;SaaS;1;1;0;Cloud Services
5253;ActionScript;1;1;0;Programming Languages
5256;JMS;1;0;0;Libraries, Frameworks & Software Standards
5258;Crystal Reports;1;1;0;Database & Business Intelligence
5259;TOGAF;1;0;0;Processes & Methodologies
5261;Oracle 8/8i;1;0;9410;Database & Business Intelligence
5263;MS Project;1;1;0;Applications
5266;DB2;1;1;0;Database & Business Intelligence
5267;JSON;1;1;0;Libraries, Frameworks & Software Standards
5268;REST;1;1;0;Libraries, Frameworks & Software Standards
5269;Oracle 11g;1;0;9410;Database & Business Intelligence
5272;Ant;1;0;0;Development Applications
5273;Rhino Mocks;1;1;0;Development Applications
5278;N-Tier;1;0;0;Miscellaneous
5280;EJB;1;0;0;Libraries, Frameworks & Software Standards
5281;MS PowerPoint;1;1;0;Applications
5283;Windows Vista;1;1;0;Operating Systems
5285;CSS3;1;1;0;Libraries, Frameworks & Software Standards
5286;JDBC;1;1;0;Libraries, Frameworks & Software Standards
5288;AIX;1;1;0;Operating Systems
5290;XenApp;1;1;0;System Software
5291;OLAP;1;1;0;Database & Business Intelligence
5294;CISSP;1;0;0;Qualifications
5295;VB6;1;1;0;Programming Languages
5297;Bash shell;1;1;0;Programming Languages
5300;Cognos;1;1;0;Vendors
5301;HP Quality Center;1;1;0;Systems Management
5302;MCAD;1;0;0;Qualifications
5304;NAS;1;0;0;Communications & Networking
5306;Drupal;1;1;0;Application Platforms
5308;VBScript;1;1;0;Programming Languages
5310;RUP;1;1;0;Processes & Methodologies
5313;BizTalk;1;1;0;Application Platforms
5315;Oracle EBS;1;1;0;Business Applications
5316;SCCM;1;0;0;Systems Management
5317;QuickTest Pro;1;1;0;Development Applications
5322;MPLS;1;0;0;Communications & Networking
5325;J2SE;1;1;0;Libraries, Frameworks & Software Standards
5326;JIRA;1;1;0;Development Applications
5327;Kanban;1;1;0;Processes & Methodologies
5332;Oracle Reports;1;1;0;Database & Business Intelligence
5333;Adobe Illustrator;1;1;0;Applications
5335;Sun;1;1;0;Vendors
5336;TIBCO;1;1;0;Vendors
5340;Objective-C;1;1;0;Programming Languages
5350;CCIE;1;1;0;Qualifications
5353;BGP;1;0;0;Communications & Networking
5356;Informatica;1;1;0;Vendors
5357;OSPF;1;0;0;Communications & Networking
5359;ISTQB;1;1;0;Qualifications
5361;SSL;1;1;0;Communications & Networking
5365;Ruby on Rails;1;1;0;Libraries, Frameworks & Software Standards
5367;Salesforce.com;1;1;0;Vendors
5373;Swing;1;1;0;Libraries, Frameworks & Software Standards
5378;Adobe Flex;1;1;0;Libraries, Frameworks & Software Standards
5379;PowerShell;1;1;0;Programming Languages
5393;Dynamics AX;1;0;7850;Business Applications
5396;VLAN;1;0;0;Communications & Networking
5399;Hyperion;1;1;0;Vendors
5401;PCI DSS;1;1;0;Quality Assurance & Compliance
5404;Castle Windsor;1;1;0;Libraries, Frameworks & Software Standards
5405;RESTful;1;1;0;Libraries, Frameworks & Software Standards
5406;XSL;1;1;0;Libraries, Frameworks & Software Standards
5410;Ethernet;1;0;0;Communications & Networking
5414;DV Cleared;1;0;0;Qualifications
5418;STL;1;1;0;Libraries, Frameworks & Software Standards
5420;LoadRunner;1;1;0;Development Applications
5424;BusinessObjects;1;1;0;Database & Business Intelligence
5426;WordPress;1;1;0;Application Platforms
5429;Six Sigma;1;1;0;Processes & Methodologies
5431;F5;1;0;0;Vendors
5432;RAD;1;0;0;Processes & Methodologies
5435;Spring MVC;1;0;5020;Libraries, Frameworks & Software Standards
5436;ESB;1;0;0;Not Yet Defined
5438;MS Access;1;1;0;Database & Business Intelligence
5439;NetBackup;1;0;0;Systems Management
5441;ABAP;1;1;0;Programming Languages
5443;Windows 2000;1;1;0;Operating Systems
5445;ITSM;1;1;0;Processes & Methodologies
5446;SCOM;1;0;0;Systems Management
5450;DTS;1;0;0;Database & Business Intelligence
5452;XenDesktop;1;1;0;System Software
5454;PostgreSQL;1;1;0;Database & Business Intelligence
5456;SAP FI;1;1;0;Business Applications
5460;SAP CO;1;1;0;Business Applications
5464;Remedy;1;1;0;Vendors
5466;OOA;1;1;0;Not Yet Defined
5467;Hudson;1;0;0;Development Applications
5472;Cucumber;1;1;0;Development Applications
5474;Zachman;1;1;0;Libraries, Frameworks & Software Standards
5480;MATLAB;1;1;0;Programming Languages
5481;Delphi;1;0;0;Programming Languages
5484;FTP;1;0;0;Communications & Networking
5487;Cisco PIX;1;1;0;Communications & Networking
5491;LDAP;1;1;0;Communications & Networking
5494;DHTML;1;1;0;Libraries, Frameworks & Software Standards
5496;CentOS;1;0;0;Operating Systems
5500;GSM;1;1;0;Communications & Networking
5501;SAP BW;1;1;0;Database & Business Intelligence
5504;Backup Exec;1;0;0;Systems Management
5505;SMTP;1;0;0;Communications & Networking
5509;Oracle Applications;1;1;0;Business Applications
5510;Siebel;1;1;0;Vendors
5511;Spread Betting;1;0;0;Miscellaneous
5515;WF;1;0;0;Libraries, Frameworks & Software Standards
5516;Oracle Forms;1;1;0;Development Applications
5517;Embedded C;1;1;0;Programming Languages
5519;Scala;1;1;0;Programming Languages
5524;Oracle Financials;1;1;0;Business Applications
5525;Lotus Notes;1;1;0;Application Platforms
5526;Dreamweaver;1;1;0;Development Applications
5527;HP-UX;1;1;0;Operating Systems
5533;Sage;1;1;0;Vendors
5535;XPath;1;1;0;Programming Languages
5536;Oracle 9i;1;0;9410;Database & Business Intelligence
5540;DSDM;1;0;0;Processes & Methodologies
5541;Oracle RAC;1;1;0;System Software
5543;JPA;1;1;0;Libraries, Frameworks & Software Standards
5544;Lucene;1;0;0;Libraries, Frameworks & Software Standards
5548;Magento;1;0;0;Business Applications
5550;XenServer;1;1;0;System Software
5553;OLTP;1;0;0;Database & Business Intelligence
5554;MDX;1;0;0;Libraries, Frameworks & Software Standards
5555;Debian;1;1;0;Operating Systems
5557;Terminal Services;1;0;0;System Software
5561;CISA;1;0;0;Qualifications
5562;Tivoli;1;1;0;Systems Management
5563;CCSP;1;1;0;Qualifications
5568;LTE;1;0;0;Communications & Networking
5571;Symfony;1;1;0;Libraries, Frameworks & Software Standards
5572;CCA;1;0;0;Qualifications
5575;EIGRP;1;0;0;Communications & Networking
5576;MVVM;1;0;0;Processes & Methodologies
5578;3G;1;1;0;Communications & Networking
5579;EPoS;1;0;0;Miscellaneous
5580;NoSQL;1;1;0;Database & Business Intelligence
5583;JSF;1;1;0;Libraries, Frameworks & Software Standards
5584;Google Analytics;1;1;0;Business Applications
5586;BT;1;0;0;Vendors
5589;Umbraco;1;1;0;Application Platforms
5593;CISM;1;0;0;Qualifications
5599;Blue Coat;1;0;0;Vendors
5600;VCP4;1;1;0;Qualifications
5604;Dynamics NAV;1;0;7292;Business Applications
5610;XSD;1;1;0;Libraries, Frameworks & Software Standards
5613;NetWeaver;1;1;0;Application Platforms
5616;Moq;1;0;0;Development Applications
5618;SNMP;1;0;0;Communications & Networking
5620;Boost;1;1;0;Libraries, Frameworks & Software Standards
5623;VC++;1;0;9367;Programming Languages
5625;BPR;1;0;0;Processes & Methodologies
5626;TOAD;1;1;0;Development Applications
5628;Nagios;1;1;0;Systems Management
5629;Windows Mobile;1;0;6148;Operating Systems
5631;Hadoop;1;1;0;Database & Business Intelligence
5633;SAP SD;1;1;0;Business Applications
5634;GIS;1;1;0;Miscellaneous
5636;Ubuntu;1;1;0;Operating Systems
5638;ADO.NET;1;0;6449;Libraries, Frameworks & Software Standards
5640;RIA;1;0;0;Miscellaneous
5641;YUI;1;1;0;Libraries, Frameworks & Software Standards
5644;ATM;1;0;0;Communications & Networking
5647;HND;1;0;0;Qualifications
5648;GWT;1;1;0;Libraries, Frameworks & Software Standards
5650;UMTS;1;1;0;Communications & Networking
5651;Groovy;1;1;0;Programming Languages
5652;MonoRail;1;0;0;Libraries, Frameworks & Software Standards
5655;SourceSafe;1;1;0;Development Applications
5656;FitNesse;1;0;0;Development Applications
5657;DataStage;1;1;0;Database & Business Intelligence
5658;Mac OS X;1;1;0;Operating Systems
5659;Cocoa;1;1;0;Libraries, Frameworks & Software Standards
5662;Lync;1;1;0;Application Platforms
5663;Xen;1;1;0;System Software
5666;Fireworks;1;0;0;Applications
5668;QlikView;1;0;0;Database & Business Intelligence
5669;MongoDB;1;1;0;Database & Business Intelligence
5670;Django;1;1;0;Libraries, Frameworks & Software Standards
5673;Cisco IOS;1;1;0;Communications & Networking
5677;CIMA;1;0;0;Qualifications
5679;Brocade;1;0;0;Vendors
5681;Oracle 11i;1;0;9410;Business Applications
5682;IPsec;1;0;0;Communications & Networking
5685;iSCSI;1;0;0;Communications & Networking
5686;CLARiiON;1;0;0;Miscellaneous
5691;TeamCity;1;0;0;Development Applications
5693;J2ME;1;1;0;Libraries, Frameworks & Software Standards
5696;iSeries;1;1;0;Miscellaneous
5697;Oracle RMAN;1;1;0;System Software
5705;Puppet;1;1;0;Systems Management
5710;EAI;1;1;0;Processes & Methodologies
5712;COM;1;1;0;Libraries, Frameworks & Software Standards
5715;CCDP;1;1;0;Qualifications
5717;Joomla;1;1;0;Application Platforms
5718;CCSA;1;1;0;Qualifications
5721;SAP BI;1;1;0;Database & Business Intelligence
5723;Teradata;1;1;0;Vendors
5725;AS400;1;1;0;Miscellaneous
5726;Xcode;1;1;0;Development Applications
5727;Murex;1;1;0;Vendors
5729;Oracle Coherence;1;1;0;Application Platforms
5731;CA;1;1;0;Vendors
5737;ClearCase;1;1;0;Development Applications
5741;iOS;1;1;0;Operating Systems
5753;Sitecore;1;0;5812;Vendors
5754;SIEM;1;0;0;Processes & Methodologies
5755;Data Guard;1;0;9387;Systems Management
5757;Oracle Fusion;1;1;0;Libraries, Frameworks & Software Standards
5759;PBX;1;0;0;Communications & Networking
5760;Device Driver;1;0;0;Miscellaneous
5762;DOM;1;0;0;Libraries, Frameworks & Software Standards
5763;SPSS;1;1;0;Applications
5770;Apex Code;1;1;0;Programming Languages
5771;GPRS;1;1;0;Communications & Networking
5774;Dojo;1;0;0;Libraries, Frameworks & Software Standards
5776;Tandem;1;0;0;Miscellaneous
5777;ATG;1;0;0;Vendors
5778;OpenView;1;1;0;Systems Management
5782;MicroStrategy;1;1;0;Vendors
5784;Grid Computing;1;1;0;Miscellaneous
5785;CodeIgniter;1;1;0;Libraries, Frameworks & Software Standards
5786;WSUS;1;0;0;Systems Management
5787;Military;1;0;0;General
5788;PeopleSoft;1;1;0;Vendors
5790;Solvency II;1;0;0;Quality Assurance & Compliance
5795;Symbian;1;1;0;Vendors
5796;MFC;1;1;0;Libraries, Frameworks & Software Standards
5798;Summit;1;0;0;Business Applications
5800;BusinessObjects XI;1;1;0;Database & Business Intelligence
5802;Blog;1;0;0;Miscellaneous
5807;ISA Server;1;0;0;System Software
5808;NFS;1;0;0;System Software
5810;MBA;1;0;0;Qualifications
5812;Sitecore CMS;1;1;0;Application Platforms
5814;Oracle OLAP;0;0;0;Database & Business Intelligence
5817;Ab Initio;1;1;0;Vendors
5820;Velocity;1;0;0;Libraries, Frameworks & Software Standards
5824;Mitel;1;0;0;Vendors
5825;Websense;1;1;0;Vendors
5826;MQSeries;1;1;0;Application Platforms
5827;COBOL;1;1;0;Programming Languages
5832;CAD;1;1;0;Processes & Methodologies
5837;CMMI;1;0;0;Processes & Methodologies
5842;Korn;1;0;0;Programming Languages
5844;Bugzilla;1;1;0;Development Applications
5846;BCP;1;0;0;Processes & Methodologies
5847;EDI;1;1;0;Libraries, Frameworks & Software Standards
5852;SAP Basis;1;1;0;Libraries, Frameworks & Software Standards
5853;Oracle Workflow;1;1;0;Application Platforms
5854;Visualforce;1;1;0;Libraries, Frameworks & Software Standards
5861;ActiveMQ;1;1;0;Libraries, Frameworks & Software Standards
5863;F#;1;1;0;Programming Languages
5864;GlassFish;1;1;0;Application Platforms
5872;Java SE;1;0;5325;Libraries, Frameworks & Software Standards
5878;Office Communications Server;1;0;0;Application Platforms
5879;CCSE;1;1;0;Qualifications
5880;Omniture;1;0;0;Vendors
5881;XML Schema;1;1;0;Libraries, Frameworks & Software Standards
5884;Fibre Channel;1;0;0;Communications & Networking
5887;Informix;1;0;0;Database & Business Intelligence
5888;CCEA;1;0;0;Qualifications
5889;CakePHP;1;1;0;Libraries, Frameworks & Software Standards
5890;CommVault;1;0;0;Vendors
5891;JD Edwards;1;1;0;Vendors
5892;V-Model;1;1;0;Processes & Methodologies
5893;Wi-Fi;1;1;0;Communications & Networking
5894;OpenGL;1;1;0;Libraries, Frameworks & Software Standards
5897;Altiris;1;0;0;Vendors
5900;SAP CRM;1;1;0;Business Applications
5901;Cisco IPT;1;1;0;Communications & Networking
5904;BusinessObjects Web Intelligence;1;1;0;Database & Business Intelligence
5905;SUSE;1;1;0;Operating Systems
5907;Documentum;1;1;0;Application Platforms
5908;Field-Programmable Gate Array;1;0;7835;Miscellaneous
5911;Jetty;1;0;0;Application Platforms
5914;ETRM;1;0;0;Processes & Methodologies
5916;EPiServer;1;0;0;Vendors
5918;SMS;1;0;0;Communications & Networking
5920;Amazon EC2;1;1;0;Cloud Services
5921;Fat Client;1;0;0;Miscellaneous
5926;TestDirector;1;1;0;Development Applications
5929;WSDL;1;1;0;Libraries, Frameworks & Software Standards
5933;ColdFusion;1;1;0;Application Platforms
5936;COBIT;1;1;0;Quality Assurance & Compliance
5937;Force.com;1;0;0;Cloud Services
5938;JNCIA;1;0;0;Qualifications
5942;PPC;1;0;0;Not Yet Defined
5945;Ext JS;1;1;0;Libraries, Frameworks & Software Standards
5947;HNC;1;0;0;Qualifications
5948;RabbitMQ;1;1;0;Libraries, Frameworks & Software Standards
5956;SAP R/3;1;1;0;Business Applications
5959;Mercurial;1;0;0;Development Applications
5960;Oracle OWB;1;0;7652;Database & Business Intelligence
5962;SAP XI;1;1;0;Libraries, Frameworks & Software Standards
5965;Citrix Presentation Server;1;1;0;System Software
5967;Systems Management Server (SMS);1;1;0;Systems Management
5968;MOM;1;0;0;Systems Management
5969;Amazon AWS;1;1;0;Cloud Services
5970;SSH;1;1;0;Communications & Networking
5971;MODAF;1;0;0;Processes & Methodologies
5974;iOS SDK;1;1;0;Libraries, Frameworks & Software Standards
5975;ADSL;1;1;0;Communications & Networking
5978;Axure RP;1;0;0;Development Applications
5982;R;1;1;0;Programming Languages
5984;Assembly;1;1;0;Programming Languages
5988;NCDA;1;0;0;Qualifications
5989;SAP HR;1;1;0;Business Applications
5990;MooTools;1;1;0;Libraries, Frameworks & Software Standards
5992;RHCE;1;1;0;Qualifications
5998;X++;1;1;0;Programming Languages
6004;PKI;1;0;0;Miscellaneous
6005;BODI;1;0;0;Database & Business Intelligence
6010;Windows NT;1;1;0;Operating Systems
6012;CCIA;1;0;0;Qualifications
6013;vCenter;1;0;0;Not Yet Defined
6017;SAP ERP;1;1;0;Business Applications
6018;Tivoli Storage Manager;1;1;0;Systems Management
6022;SAP BPC;1;1;0;Business Applications
6023;DataSynapse;1;0;0;Vendors
6027;Erlang;1;1;0;Programming Languages
6028;NCIE;1;0;0;Qualifications
6029;ODBC;1;1;0;Libraries, Frameworks & Software Standards
6030;JMeter;1;1;0;Development Applications
6034;IPTV;1;0;0;Miscellaneous
6035;Rendezvous;1;0;0;Libraries, Frameworks & Software Standards
6037;Embedded C++;1;1;0;Programming Languages
6038;JSTL;1;0;0;Libraries, Frameworks & Software Standards
6042;WLAN;1;1;0;Communications & Networking
6045;RPG;1;1;0;Programming Languages
6047;Windows SharePoint Services;1;0;5018;Libraries, Frameworks & Software Standards
6050;Charles River;1;0;0;Vendors
6053;Oracle Discoverer;1;1;0;Database & Business Intelligence
6058;DMZ;1;1;0;Communications & Networking
6059;BPEL;1;0;0;Processes & Methodologies
6061;SAP PP;1;1;0;Business Applications
6062;CruiseControl;1;0;0;Development Applications
6063;Tcl;1;0;0;Programming Languages
6067;Oracle Enterprise Manager;1;1;0;Systems Management
6068;SAP MM;1;1;0;Business Applications
6069;BBC;1;0;0;Miscellaneous
6071;PDA;1;0;0;Miscellaneous
6072;OpenLink;1;1;0;Vendors
6075;SolarWinds;1;0;0;Vendors
6076;3GPP;1;1;0;Communications & Networking
6078;Apache Solr;1;1;0;Application Platforms
6083;SAP Oil and Gas;1;1;0;Business Applications
6084;EJB 3.0;1;0;0;Libraries, Frameworks & Software Standards
6091;Haskell;1;1;0;Programming Languages
6092;VHDL;1;1;0;Miscellaneous
6093;MSMQ;1;0;0;Libraries, Frameworks & Software Standards
6097;HTTPS;0;1;0;Communications & Networking
6098;hybris;1;0;0;Vendors
6100;AWK;1;1;0;Programming Languages
6102;Sophos;1;0;0;Vendors
6103;QMS;1;0;0;Processes & Methodologies
6104;InfoPath;1;0;0;Applications
6105;Qt;1;1;0;Libraries, Frameworks & Software Standards
6107;VCAP;1;0;0;Qualifications
6113;Java RMI;1;1;0;Libraries, Frameworks & Software Standards
6118;Norton AntiVirus;1;1;0;Systems Management
6120;Xcelsius;1;1;0;Database & Business Intelligence
6124;H.323;1;0;0;Communications & Networking
6125;WebTrends;1;0;0;Business Applications
6129;Oracle BPM;1;1;0;Business Applications
6130;RSS;1;0;0;Libraries, Frameworks & Software Standards
6132;Excel;1;0;4983;Applications
6136;BIG-IP;1;0;0;Communications & Networking
6138;Progress;1;1;0;Vendors
6140;DSL;1;0;0;Communications & Networking
6145;FWSM;1;0;0;Communications & Networking
6146;Embedded Linux;1;0;0;Operating Systems
6148;Windows Phone 7;1;1;0;Operating Systems
6149;CMDB;1;0;0;Miscellaneous
6150;Oracle Application Server;1;1;0;Application Platforms
6152;Sun Certification;1;0;5335;Qualifications
6154;NetScreen;1;0;0;Communications & Networking
6156;MSI;1;0;0;Development Applications
6159;Photoshop Designer;1;0;5143;Applications
6160;nginx;1;1;0;Application Platforms
6161;Oracle ERP;1;1;0;Business Applications
6163;Novell;1;1;0;Vendors
6164;WinRunner;1;1;0;Development Applications
6171;2G;1;1;0;Communications & Networking
6173;HP ASE;1;0;0;Qualifications
6175;BSS;1;0;0;Not Yet Defined
6176;IVR;1;0;0;Miscellaneous
6178;Monte Carlo Method;1;1;0;Processes & Methodologies
6183;Apache Wicket;1;1;0;Libraries, Frameworks & Software Standards
6192;Celerra;1;0;0;Miscellaneous
6193;SAP SCM;1;1;0;Business Applications
6199;CEH;1;0;0;Qualifications
6204;SQLite;1;1;0;Database & Business Intelligence
6205;SDH;1;0;0;Communications & Networking
6206;CCEE;1;1;0;Qualifications
6207;Mac OS;1;1;0;Operating Systems
6209;DevExpress;1;0;0;Vendors
6210;Wireshark;1;1;0;Communications & Networking
6213;RIP;1;0;0;Communications & Networking
6215;EFT;1;0;0;Miscellaneous
6216;XML Messaging;1;1;0;Libraries, Frameworks & Software Standards
6218;Asterisk PBX;1;1;0;Communications & Networking
6220;Control-M;1;0;0;Systems Management
6221;RTP;1;0;0;Communications & Networking
6222;CCDA;1;1;0;Qualifications
6224;Interwoven;1;0;0;Vendors
6226;Star Schema;1;1;0;Database & Business Intelligence
6227;Riverbed;1;0;0;Vendors
6228;Windows CE;1;1;0;Operating Systems
6229;Agresso;1;1;0;Business Applications
6230;PaaS;1;1;0;Cloud Services
6231;SAP FSCM;1;1;0;Business Applications
6233;Apache Cassandra;1;1;0;Database & Business Intelligence
6234;RSpec;1;1;0;Development Applications
6241;SCADA;1;0;0;Miscellaneous
6243;Rational DOORS;1;1;0;Development Applications
6244;InDesign;1;1;0;Applications
6245;Oracle APEX;1;1;0;Development Applications
6248;ION Trading;1;0;0;Vendors
6252;Calypso;1;0;0;Vendors
6254;JavaBeans;1;0;4971;Libraries, Frameworks & Software Standards
6256;MSBuild;1;1;0;Development Applications
6257;DotNetNuke;1;1;0;Application Platforms
6258;Veritas Cluster Server;1;1;0;System Software
6259;SAP Retail;1;1;0;Business Applications
6265;LabVIEW;1;0;0;Development Applications
6266;SunGard;1;1;0;Vendors
6268;Clojure;1;1;0;Programming Languages
6272;CiscoWorks;1;1;0;Systems Management
6275;EDRMS;1;0;0;Database & Business Intelligence
6278;ISDN;1;0;0;Communications & Networking
6279;WebDriver;1;1;0;Development Applications
6281;ClearQuest;1;1;0;Development Applications
6283;CTI;1;0;0;Communications & Networking
6284;PDM;1;0;0;Processes & Methodologies
6287;PHPUnit;1;0;4996;Development Applications
6289;BPMN;1;0;0;Processes & Methodologies
6292;JDeveloper;1;1;0;Development Applications
6293;Samba;1;1;0;System Software
6300;Sendmail;1;1;0;System Software
6301;HP MASE;1;0;0;Qualifications
6303;TestComplete;1;1;0;Development Applications
6304;SQLPlus;1;1;0;Database & Business Intelligence
6306;Pega;1;0;0;Vendors
6308;ISMS;1;0;0;Processes & Methodologies
6309;APMP;1;0;0;Qualifications
6310;DTV;1;0;0;Miscellaneous
6311;Base SAS;1;0;0;Database & Business Intelligence
6313;PCI QSA;1;0;0;Qualifications
6317;Netezza;1;0;0;Vendors
6318;SSADM;1;1;0;Processes & Methodologies
6325;Terminal Server;1;0;0;System Software
6326;ProCurve;1;0;0;Vendors
6327;LANDesk;1;0;0;Vendors
6328;Cisco UCCX;1;1;0;Systems Management
6331;thinkFolio;1;0;0;Vendors
6334;Lotus Domino;1;1;0;Application Platforms
6336;Alfresco;1;1;0;Application Platforms
6338;Alterian;1;0;0;Vendors
6341;webMethods;1;1;0;Vendors
6343;VMS;1;0;0;Operating Systems
6344;DRM;1;0;0;Processes & Methodologies
6351;Chemistry;1;0;0;Miscellaneous
6354;Node.js;1;1;0;Application Platforms
6355;Memcached;1;1;0;Libraries, Frameworks & Software Standards
6357;Maximo;1;1;0;Business Applications
6358;ProC;1;0;0;Development Applications
6368;TIBCO EMS;1;1;0;Application Platforms
6370;LiveLink;1;0;0;Application Platforms
6371;BAPI;1;0;0;Libraries, Frameworks & Software Standards
6372;SAP HCM;1;1;0;Business Applications
6376;Vignette;1;1;0;Vendors
6377;jMock;1;0;0;Development Applications
6382;Postfix;1;1;0;System Software
6383;SAP WM;1;1;0;Business Applications
6387;VxWorks;1;1;0;Operating Systems
6389;SAP APO;1;1;0;Business Applications
6391;Symmetrix;1;0;0;Miscellaneous
6395;EqualLogic;1;0;0;Miscellaneous
6399;BMC PATROL;1;1;0;Systems Management
6401;TestNG;1;0;0;Development Applications
6405;PLM;1;0;0;Processes & Methodologies
